External ID,Listing Title additional text,Manufacturer Part Number,Year Built,PASC Condition Rating,Condition Details,MTR,Valve Type,"Inlet Size ("")","Outlet Size ("")",Class (#),Manufacturer,Model #,Body Material,Actuator,Actuator Details,Trunnion Mount,Trim,Ball,Stem,Ends,Seats,Temp Range,Pattern,Bore,Bonnet,Disc,Port,OS&Y,Skidded,Housed,Operational Status,Last Inspection,Warranty,Warranty Details,Units Available,Internal Comments,Deal Status,Price
CH-814S_1_0,"1"" CL800 SW VELAN PISTON CHECK VALVE, RP, A105N BODY /BOLTED BONNET, STELLITE 6 DISC & SEAT, 316SS STEM, HRC22 MAX BOLTING, API TRIM 12, B7M/2HM BOLTING, NACE SERVICE **API TRIM 12 BOLTING B7M/2HM 9V3-CH814S TAG: CH-814S STOCK",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
CH-814SY3_.75_0,"3/4"" CL800 SW VELAN PISTON CHECK VALVE, RP, F316L BODY, BOLTED BONNET, CF8M DISC, 316SS HINGE PIN, STELLITE 6 SEAT, API TRIM 12, NACE, API 602 DESIGN",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-09,,$1.00
BA-100_2_0,"2"" CL150 RF JAG NEWAY SPLIT BODY FLOATING BALL VALVE, RP, A216 WCB BODY, 316SS BALL & STEM, R-PTFE SEAT, GRAPHITE PACKING, API 607 REV 4, VALVE MEETS THE INTENT OF NACE MR0175/ ISO 15156 REV",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-06,,$1.00
BA-100_3_0,"3"" CL150 RF JAG NEWAY SPLIT BODY FLOATING BALL VALVE, RP, A216 WCB BODY, 316SS BALL & STEM, R-PTFE SEAT, GRAPHITE PACKING, API 607 REV 4, VALVE MEETS THE INTENT OF NACE MR0175/ ISO 15156 REV",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,10,085354-P-4102-06,,$1.00
BA-100_4_0,"4"" CL150 RF JAG NEWAY SPLIT BODY FLOATING BALL VALVE, RP, A216 WCB BODY, 316SS BALL & STEM, R-PTFE SEAT, GRAPHITE PACKING, API 607 REV 4, VALVE MEETS THE INTENT OF NACE MR0175/ ISO 15156 REV",,,,,Yes,,"4""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
BA-100C_1_0,"1"" CL150 RF ATOMAC BALL VALVE, STANDARD PORT, FULLY PFA LINED DI BODY, PFA ENCAPSULATED DI BALL, SS STEM, LOCKING LEVER OPERATED",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,5,085354-P-4102-06,,$1.00
BA-100C_2_0,"NPS: 2 BALL VALVE, DI A395, CL150, RF, FLB LGP RB, B16.10/B16.42, API 608, SPEC 4000-VC-BR/X, TAG: BA-100C, FULLY PTFE LINED, WITH SPRAY SHIELD",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,5,085354-P-4102-06,,$1.00
BA-100C_4_0,"4"" CL150 RF ATOMAC BALL VALVE, STANDARD PORT, FULLY PFA LINED DI BODY, PFA ENCAPSULATED DI BALL, SS STEM, LOCKING LEVER OPERATED",,,,,Yes,,"4""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-06,,$1.00
BA-100CGX_8_0,"8"" CL150 RF ATOMAC BALL VALVE, STANDARD PORT, FULLY PFA LINED DI BODY, PFA ENCAPSULATED DI BALL, SS STEM, GEAR OPERATED",,,,,Yes,,"8""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
BA-100LCX_1_0,"1"" CL150 RF ATOMAC BALL VALVE, FP, 1.4407/PFA LINDED BODY & SIDE PIECE, 1.2343/PFA LINED BALL, SS/PFA LINED STEM, A2-K70 1.4301 BOLTING, WRENCH OPERATED",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,3,085354-P-4102-06,,$1.00
BA-100LCX_2_0,"Size-2X0 BALL VALVE, SS A351-CF8M, CL150, RF, FLB SHP FB, B16.5/MFR STD, SPEC 4000-VC-X, TAG: BA-100LCX, FULLY PTFE LINED",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,085354-P-4102-06,,$1.00
BA-100LCX_3_0,"Size-3X0 BALL VALVE, SS A351-CF8M, CL150, RF, FLB SHP FB, B16.5/MFR STD, SPEC 4000-VC-X, TAG: BA-100LCX, FULLY PTFE LINED",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
BA-100LCX_6_0,"6"" BALL VALVE, FIG. AS3133TC11ZNQ , CLASS 150 RF, FULL PORT, 1.4407/PFA LINDED BODY & SIDE PIECE, DCI/PFA LINED BALL, SS/PFA LINED STEM, A2-K70 1.4301 BOLTING, WRENCH OPERATED",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-06,,$1.00
BA-100SS_3_0,"3"" Ball Valve CL150 WCB",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,,,$1.00
BA-100SS_2_0,"SIZE-2X0 BALL VALVE, CS A216-WCB, CL150, RF, FLB LGP RB FS, B16.5/B16.10, API 608, SPEC 4000-VC-C, TAG: BA-100SS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
BA-100SS_3_0,"NPS: 3 BALL VALVE, CS A216-WCB, CL150, RF, FLB LGP RB FS, B16.5/B16.10, API 608, SPEC CaptainAmerica-ENG-MEC-SP-9320-C, TAG: BA-100SS",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,00071-000-PE-P-0001,,$1.00
BA-100SS_3_0,"NPS: 3 BALL VALVE, CS A216-WCB, CL150, RF, FLB LGP RB FS, B16.5/B16.10, API 608, SPEC CaptainAmerica-ENG-MEC-SP-9320-C, TAG: BA-100SS",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,179-PE-POD-K001,,$1.00
BA-100SS_3_0,"NPS: 3 BALL VALVE, CS A216-WCB, CL150, RF, FLB LGP RB FS, B16.5/B16.10, API 608, SPEC CaptainAmerica-ENG-MEC-SP-9320-C, TAG: BA-100SS",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,178-PE-POD-U001,,$1.00
BA-100SS_4_0,"4"" CL150 RF JAG NEWAY SPLIT BODY FLOATING BALL VALVE, RP, A216 WCB BODY, 316SS BALL & STEM, R-PTFE SEAT, GRAPHITE PACKING, API 607 REV 4, VALVE MEETS THE INTENT OF NACE MR0175/ ISO 15156 REV",,,,,Yes,,"4""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,WPC Surplus,,$1.00
BA-100SS_4_0,"4"" CL150 RF JAG NEWAY SPLIT BODY FLOATING BALL VALVE, RP, A216 WCB BODY, 316SS BALL & STEM, R-PTFE SEAT, GRAPHITE PACKING, API 607 REV 4, VALVE MEETS THE INTENT OF NACE MR0175/ ISO 15156 REV",,,,,Yes,,"4""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,085354-P-4102-06,,$1.00
BA-100SSX_6_0,BALL VALVE RF CL150 BA-100SSX (GEAR OPERATED),,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-06,,$1.00
BA-300L_4_0,"4"" CL300 RF JAG NEWAY SPLIT BODY FLOATING BALL VALVE, RP, A352 LCC BODY, 316SS BALL & STEM, R-PTFE SEAT, GRAPHITE PACKING, LOW TEMP, VALVE MEETS THE INTENT OF NACE MR0175/ISO 15156 REV 2005, AS",,,,,Yes,,"4""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
BA-300SY3_3_0,"3"" CLASS 300 REG PORT BALL VALVE, SPLIT BODY, F316/CF8M BODY, 316 BALL & STEM, TFM 1600 SEAT, NACE MR0175, B7M BOLTING, LOCKING LEVER HANDLE, GRAPHITE PACKING, API 607, B16.34, API 598., 720 PSIG AT 100 DEG. F",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
BA-600MZ_2_0,"2"" CL600 RF VELAN SPLIT-BODY BALL VALVE, RP, A105/ WCB BODY, MONEL BALL & STEM, GRAPHITE REINFORCED PTFE SEAT, FIRE-TESTED TO API-607 REV. 5 STD/W GRAPHITE PACKING, B16.5, VALVE DESIGN IN ACCORDANCE WITH B16.34 & API 608. VALVE TESTED TO API 598 STANDARDS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
